grid_id,rainfall
2119,0.46954801960747455
2120,0.5047349372447967
2121,0.5332101555354323
2122,0.5355237028286766
2123,0.565204507963562
2124,0.5664438777862859
2125,0.5882598050481243
2126,0.5899186762563821
2127,0.6169834427296735
2128,0.620080757756054
2129,0.6073873076494944
2130,0.6218155786668536
2131,0.6358932154395573
2132,0.6180574313287323
2133,0.6104090010188922
2134,0.6071862767589195
2135,0.6160894946885482
2136,0.5965152772179177
2137,0.5855112176808125
2138,0.5695361291059199
2139,0.5953835743565398
2140,0.6126419973821949
2141,0.5922279510179481
2142,0.5920684514281923
2143,0.5810000440391623
2144,0.5688172078239468
2145,0.597925962903581
2146,0.5885111985201994
2147,0.5310478929633785
2148,0.571292528121749
2149,0.6105196106160615
2150,0.6597545602408655
2151,0.6515420832800981
2152,0.5953027563853401
2153,0.5565799023854302
2154,0.5150304415229846
2155,0.5220263547388049
2156,0.5188966750744172
2157,0.5293311900277208
2158,0.5552898306532649
2159,0.5578932948384125
2160,0.5211379761547531
2161,0.480369647955279
2162,0.46307827393950446
2163,0.46956158080049093
2164,0.4144718352539137
2165,0.39606475324927404
2166,0.409023014177005
2167,0.35666026778288934
2168,0.4007784917295684
2169,0.4130736536698795
2170,0.2837554200278512
2171,0.13010212150868283
2172,0.08651643870393715
2173,0.13592695343440417
2174,0.25267883567889937
2175,0.34129915098186453
2176,0.41100301424772834
2177,0.46478784451544497
2178,0.4843613689456039
2179,0.48061070804617584
2180,0.5053522570366341
2181,0.5222766558912914
2182,0.5429428781928306
2183,0.561164030852681
2184,0.5832397999192539
2185,0.5972187163747479
2186,0.6025709540343601
2187,0.6136527227797858
2188,0.6271492436619174
2189,0.6519864635872615
2190,0.6357844070194392
2191,0.6347236937995159
2192,0.6184678128220865
2193,0.6110783897349997
2194,0.5961585304539504
2195,0.5885324596205388
2196,0.5719230622542744
2197,0.5732647399921074
2198,0.5473244257145456
2199,0.5509990226843676
2200,0.5621910350826762
2201,0.5840911120021515
2202,0.6039313589759956
2203,0.5786325637771225
2204,0.6038641052833552
2205,0.6168315587233301
2206,0.6197873411926175
2207,0.5760971838347376
2208,0.6362320641012174
2209,0.6677421942304645
2210,0.6773775419468745
